,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
1615,GP,જીવનમાં ક્યાંક શીખવાડીને જઈએ એવું મૂવી  છે,જીવનમાં ક્યાંક શીખવાડીને જઈએ એવું મૂવી  છે,જીવનમાં ક્યાંક શીખવાડીને જઈએ એવું મૂવી  છે,42,42,42,"['જીવનમાં', 'ક્યાંક', 'શીખવાડીને', 'જઈએ', 'એવું', 'મૂવી', 'છે']"
1618,GP,બહુજ સરસ ફિલ્મ છે,બહુજ સરસ ફિલ્મ છે,બહુજ સરસ ફિલ્મ છે,17,17,17,"['બહુજ', 'સરસ', 'ફિલ્મ', 'છે']"
1685,GP,આ ફિલ્મમાં કવિ શ્રી દલપતરામ  વિશે કહે છે કે ઓળખતી નથી અને ઓળખવા માંગતી પણ નથી.,આ ફિલ્મમાં કવિ શ્રી દલપતરામ  વિશે કહે છે કે ઓળખતી નથી અને ઓળખવા માંગતી પણ નથી,આ ફિલ્મમાં કવિ શ્રી દલપતરામ  વિશે કહે છે કે ઓળખતી નથી અને ઓળખવા માંગતી પણ નથી,78,77,77,"['આ', 'ફિલ્મમાં', 'કવિ', 'શ્રી', 'દલપતરામ', 'વિશે', 'કહે', 'છે', 'કે', 'ઓળખતી', 'નથી', 'અને', 'ઓળખવા', 'માંગતી', 'પણ', 'નથી']"
1686,GP,ગુજરાતી હોવ અને દલપતરામને ન  ઓળખો તો તમે ગુજરાતી જ નથી.,ગુજરાતી હોવ અને દલપતરામને ન  ઓળખો તો તમે ગુજરાતી જ નથી,ગુજરાતી હોવ અને દલપતરામને ન  ઓળખો તો તમે ગુજરાતી જ નથી,55,54,54,"['ગુજરાતી', 'હોવ', 'અને', 'દલપતરામને', 'ન', 'ઓળખો', 'તો', 'તમે', 'ગુજરાતી', 'જ', 'નથી']"
1699,GP,વા બગા સાહેબ,વા બગા સાહેબ,વા બગા સાહેબ,12,12,12,"['વા', 'બગા', 'સાહેબ']"
1703,GP,"દરિયા છોરુ ફીલ્મ જોવુ છે,સુપર ફિલ્મ છે.",દરિયા છોરુ ફીલ્મ જોવુ છેસુપર ફિલ્મ છે,દરિયા છોરુ ફીલ્મ જોવુ છેસુપર ફિલ્મ છે,39,37,37,"['દરિયા', 'છોરુ', 'ફીલ્મ', 'જોવુ', 'છેસુપર', 'ફિલ્મ', 'છે']"
1712,GP,"ડો 
 ગોસ્વામી","ડો 
 ગોસ્વામી","ડો 
 ગોસ્વામી",13,13,13,"['ડો', 'ગોસ્વામી']"
1717,GP,રણજીત ઠાકોર ઇસ્લામપુરા ગામ,રણજીત ઠાકોર ઇસ્લામપુરા ગામ,રણજીત ઠાકોર ઇસ્લામપુરા ગામ,26,26,26,"['રણજીત', 'ઠાકોર', 'ઇસ્લામપુરા', 'ગામ']"
1718,GP,હા વિક્રમ ઠાકોર હાવજ,હા વિક્રમ ઠાકોર હાવજ,હા વિક્રમ ઠાકોર હાવજ,20,20,20,"['હા', 'વિક્રમ', 'ઠાકોર', 'હાવજ']"
1742,GP,કોણ હલાવે લીંબડી ને કોણ ઝુલાવે પીપળી ભાગ બનાવો,કોણ હલાવે લીંબડી ને કોણ ઝુલાવે પીપળી ભાગ બનાવો,કોણ હલાવે લીંબડી ને કોણ ઝુલાવે પીપળી ભાગ બનાવો,46,46,46,"['કોણ', 'હલાવે', 'લીંબડી', 'ને', 'કોણ', 'ઝુલાવે', 'પીપળી', 'ભાગ', 'બનાવો']"
1752,GP,આવી જ ફીલમ બનાવો જોરદાર ચાલસે,આવી જ ફીલમ બનાવો જોરદાર ચાલસે,આવી જ ફીલમ બનાવો જોરદાર ચાલસે,29,29,29,"['આવી', 'જ', 'ફીલમ', 'બનાવો', 'જોરદાર', 'ચાલસે']"
1756,GP,હા મારા ઠાકોર હા 👌👌👌💗,હા મારા ઠાકોર હા 👌👌👌💗,હા મારા ઠાકોર હા 💗,21,21,18,"['હા', 'મારા', 'ઠાકોર', 'હા', '💗']"
1760,GP,વિક્રમ ઠાકોર તમારી મોજ,વિક્રમ ઠાકોર તમારી મોજ,વિક્રમ ઠાકોર તમારી મોજ,22,22,22,"['વિક્રમ', 'ઠાકોર', 'તમારી', 'મોજ']"
1762,GP,હા   મારો   ઠાકોર   સમાજ,હા   મારો   ઠાકોર   સમાજ,હા   મારો   ઠાકોર   સમાજ,24,24,24,"['હા', 'મારો', 'ઠાકોર', 'સમાજ']"
1764,GP,આપઙો મેર પટસે,આપઙો મેર પટસે,આપઙો મેર પટસે,13,13,13,"['આપઙો', 'મેર', 'પટસે']"
1790,GP,હા મારાઠાકોર,હા મારાઠાકોર,હા મારાઠાકોર,12,12,12,"['હા', 'મારાઠાકોર']"
1793,GP,હા હાવજ,હા હાવજ,હા હાવજ,7,7,7,"['હા', 'હાવજ']"
1801,GP,હા ઠાકોર હા,હા ઠાકોર હા,હા ઠાકોર હા,11,11,11,"['હા', 'ઠાકોર', 'હા']"
1802,GP,હા  હાવજહા,હા  હાવજહા,હા  હાવજહા,10,10,10,"['હા', 'હાવજહા']"
1803,GP,હા મારા હાવજ હા જોઈએ કેમ,હા મારા હાવજ હા જોઈએ કેમ,હા મારા હાવજ હા જોઈએ કેમ,24,24,24,"['હા', 'મારા', 'હાવજ', 'હા', 'જોઈએ', 'કેમ']"
1804,GP,ગજખછધ,ગજખછધ,ગજખછધ,5,5,5,['ગજખછધ']
1821,GP,હા ઠાકોર હા સુપર સોંગ,હા ઠાકોર હા સુપર સોંગ,હા ઠાકોર હા સુપર સોંગ,21,21,21,"['હા', 'ઠાકોર', 'હા', 'સુપર', 'સોંગ']"
1822,GP,હા હાવજ હા,હા હાવજ હા,હા હાવજ હા,10,10,10,"['હા', 'હાવજ', 'હા']"
1824,GP, સપોર્ટ કરતા રહો  , સપોર્ટ કરતા રહો  , સપોર્ટ કરતા રહો  ,18,18,18,"['', 'સપોર્ટ', 'કરતા', 'રહો', '']"
1825,GP, સોંગ ને અહીં પણ લાઇક કરો  , સોંગ ને અહીં પણ લાઇક કરો  , સોંગ ને અહીં પણ લાઇક કરો  ,27,27,27,"['', 'સોંગ', 'ને', 'અહીં', 'પણ', 'લાઇક', 'કરો', '']"
1826,GP, અને મારી ચેનલ ને પણ સબકાઈબ કરજો  , અને મારી ચેનલ ને પણ સબકાઈબ કરજો  , અને મારી ચેનલ ને પણ સબકાઈબ કરજો  ,34,34,34,"['', 'અને', 'મારી', 'ચેનલ', 'ને', 'પણ', 'સબકાઈબ', 'કરજો', '']"
1833,GP,સરસ ગીત,સરસ ગીત,સરસ ગીત,7,7,7,"['સરસ', 'ગીત']"
1834,GP,મારા ઠાકોરભાઈઓ હવે તો સમાજમાં ,મારા ઠાકોરભાઈઓ હવે તો સમાજમાં ,મારા ઠાકોરભાઈઓ હવે તો સમાજમાં ,30,30,30,"['મારા', 'ઠાકોરભાઈઓ', 'હવે', 'તો', 'સમાજમાં', '']"
1835,GP, 🙏સંસ્કારો ની વાત જોઈએ 🙏 , 🙏સંસ્કારો ની વાત જોઈએ 🙏 , સંસ્કારો ની વાત જોઈએ  ,25,25,23,"['', 'સંસ્કારો', 'ની', 'વાત', 'જોઈએ', '']"
1840,GP,ગુજરાતી મુવી માં આ એક જ  મુવી ખરેખર જોરદાર છે..એક એક શબ્દ સમજવા લાયક ..,ગુજરાતી મુવી માં આ એક જ  મુવી ખરેખર જોરદાર છેએક એક શબ્દ સમજવા લાયક ,ગુજરાતી મુવી માં આ એક જ  મુવી ખરેખર જોરદાર છેએક એક શબ્દ સમજવા લાયક ,71,67,67,"['ગુજરાતી', 'મુવી', 'માં', 'આ', 'એક', 'જ', 'મુવી', 'ખરેખર', 'જોરદાર', 'છેએક', 'એક', 'શબ્દ', 'સમજવા', 'લાયક', '']"
1845,GP,ખરેખર ખુબ સરસ મુવી છે..ફેમિલી સાથે જોવા લાયક..,ખરેખર ખુબ સરસ મુવી છેફેમિલી સાથે જોવા લાયક,ખરેખર ખુબ સરસ મુવી છેફેમિલી સાથે જોવા લાયક,46,42,42,"['ખરેખર', 'ખુબ', 'સરસ', 'મુવી', 'છેફેમિલી', 'સાથે', 'જોવા', 'લાયક']"
1873,GP,અમે રાહ જોઈએ છીએ બીજા ભાગ નો ,અમે રાહ જોઈએ છીએ બીજા ભાગ નો ,અમે રાહ જોઈએ છીએ બીજા ભાગ નો ,29,29,29,"['અમે', 'રાહ', 'જોઈએ', 'છીએ', 'બીજા', 'ભાગ', 'નો', '']"
1874,GP,તો પ્લીઝ તમે જલ્દીથી બીજો ભાગ લઈ ને આવો 👌👌👌👌🙏🙏🙏🙏,તો પ્લીઝ તમે જલ્દીથી બીજો ભાગ લઈ ને આવો 👌👌👌👌🙏🙏🙏🙏,તો પ્લીઝ તમે જલ્દીથી બીજો ભાગ લઈ ને આવો ,48,48,40,"['તો', 'પ્લીઝ', 'તમે', 'જલ્દીથી', 'બીજો', 'ભાગ', 'લઈ', 'ને', 'આવો', '']"
1876,GP,"મસ્ત વિચાર ધારા છે. 👍 
 વેરિ ઇન્સપિરેશન છે હો .","મસ્ત વિચાર ધારા છે 👍 
 વેરિ ઇન્સપિરેશન છે હો ","મસ્ત વિચાર ધારા છે  
 વેરિ ઇન્સપિરેશન છે હો ",47,45,44,"['મસ્ત', 'વિચાર', 'ધારા', 'છે', 'વેરિ', 'ઇન્સપિરેશન', 'છે', 'હો', '']"
1878,GP,આ ફિલ્મ નિર્માતા નો maind ની શુ વાત છે સાહેબ.!!!!,આ ફિલ્મ નિર્માતા નો maind ની શુ વાત છે સાહેબ,આ ફિલ્મ નિર્માતા નો  ની શુ વાત છે સાહેબ,49,44,39,"['આ', 'ફિલ્મ', 'નિર્માતા', 'નો', 'ની', 'શુ', 'વાત', 'છે', 'સાહેબ']"
