,LABEL,COMMENT,comclean,cleaned,sen_len1,sen_len2,sen_len3,tokens
1560,EP,Aewsome movie 👏👏👏,Aewsome movie 👏👏👏,Aewsome movie ,17,14,14,"['aewsome', 'movie', '']"
1562,EP,No.1 movie....😊😊,No1 movie😊😊,No1 movie,16,9,9,"['no1', 'movie']"
1563,EP,Must watch this movie. Good message for each relationship n generation.,Must watch this movie Good message for each relationship n generation,Must watch this movie Good message for each relationship n generation,71,69,69,"['must', 'watch', 'this', 'movie', 'good', 'message', 'for', 'each', 'relationship', 'n', 'generation']"
1564,EP,Ispired from marathi movie with same name... Produced by Priyanka chopra 🤩,Ispired from marathi movie with same name Produced by Priyanka chopra 🤩,Ispired from marathi movie with same name Produced by Priyanka chopra ,74,70,70,"['ispired', 'from', 'marathi', 'movie', 'with', 'same', 'name', 'produced', 'by', 'priyanka', 'chopra', '']"
1565,EP,Where are the english subtitles?!,Where are the english subtitles,Where are the english subtitles,33,31,31,"['where', 'are', 'the', 'english', 'subtitles']"
1566,EP,One of the best movie.,One of the best movie,One of the best movie,22,21,21,"['one', 'of', 'the', 'best', 'movie']"
1567,EP,So nice supprr move....,So nice supprr move,So nice supprr move,23,19,19,"['so', 'nice', 'supprr', 'move']"
1568,EP,Very good social message..,Very good social message,Very good social message,26,24,24,"['very', 'good', 'social', 'message']"
1569,EP,That's why I love Gujarati movie,Thats why I love Gujarati movie,Thats why I love Gujarati movie,32,31,31,"['thats', 'why', 'i', 'love', 'gujarati', 'movie']"
1570,EP,Good movie,Good movie,Good movie,10,10,10,"['good', 'movie']"
1572,EP,Superb movie 👌,Superb movie 👌,Superb movie ,14,13,13,"['superb', 'movie', '']"
1574,EP,"Wow 'all best seniors actors  Sanjay goradia wow Mehul sir, And others are together. ",Wow all best seniors actors  Sanjay goradia wow Mehul sir And others are together ,Wow all best seniors actors  Sanjay goradia wow Mehul sir And others are together ,85,82,82,"['wow', 'all', 'best', 'seniors', 'actors', 'sanjay', 'goradia', 'wow', 'mehul', 'sir', 'and', 'others', 'are', 'together', '']"
1575,EP,Luxury chanal,Luxury chanal,Luxury chanal,13,13,13,"['luxury', 'chanal']"
1577,EP,Love to watch this supperrr Gujarati movie. Can't stop myself to comment again and again. ,Love to watch this supperrr Gujarati movie Cant stop myself to comment again and again ,Love to watch this supperrr Gujarati movie Cant stop myself to comment again and again ,90,87,87,"['love', 'to', 'watch', 'this', 'supperrr', 'gujarati', 'movie', 'cant', 'stop', 'myself', 'to', 'comment', 'again', 'and', 'again', '']"
1578,EP,Wow i always wanted to see all great Gujarati actors  and actresses together 😍😍😍😍and it's happened. ,Wow i always wanted to see all great Gujarati actors  and actresses together 😍😍😍😍and its happened ,Wow i always wanted to see all great Gujarati actors  and actresses together and its happened ,100,94,94,"['wow', 'i', 'always', 'wanted', 'to', 'see', 'all', 'great', 'gujarati', 'actors', 'and', 'actresses', 'together', 'and', 'its', 'happened', '']"
1579,EP,💖💖💖💖Thanks to make this movie. And make all them together!! 🙏 💗💗💗,💖💖💖💖Thanks to make this movie And make all them together 🙏 💗💗💗,Thanks to make this movie And make all them together  ,65,54,54,"['thanks', 'to', 'make', 'this', 'movie', 'and', 'make', 'all', 'them', 'together', '']"
1580,EP,Full movie Copied from Marathi film!🤷🏻‍♂️😂,Full movie Copied from Marathi film🤷🏻‍♂️😂,Full movie Copied from Marathi film,42,35,35,"['full', 'movie', 'copied', 'from', 'marathi', 'film']"
1582,EP,100% True best movie,100 True best movie,100 True best movie,20,19,19,"['100', 'true', 'best', 'movie']"
1583,EP,its not a comedy movie but its really a good movide,its not a comedy movie but its really a good movide,its not a comedy movie but its really a good movide,51,51,51,"['its', 'not', 'a', 'comedy', 'movie', 'but', 'its', 'really', 'a', 'good', 'movide']"
1584,EP,"This movie copy of  Marathi Ventilator  same story, dialouges…",This movie copy of  Marathi Ventilator  same story dialouges…,This movie copy of  Marathi Ventilator  same story dialouges,62,60,60,"['this', 'movie', 'copy', 'of', 'marathi', 'ventilator', 'same', 'story', 'dialouges']"
1585,EP, I am not sure if you, I am not sure if you, I am not sure if you,21,21,21,"['', 'i', 'am', 'not', 'sure', 'if', 'you']"
1586,EP,Heart Touching Film Superb...,Heart Touching Film Superb,Heart Touching Film Superb,29,26,26,"['heart', 'touching', 'film', 'superb']"
1587,EP,best was jati rehje,best was jati rehje,best was jati rehje,19,19,19,"['best', 'was', 'jati', 'rehje']"
1588,EP,"Suprb movie . 
 emotinal +comedy 😥😀","Suprb movie  
 emotinal comedy 😥😀","Suprb movie  
 emotinal comedy ",35,31,31,"['suprb', 'movie', 'emotinal', 'comedy', '']"
1589,EP," Jackie શ્રોફ  and Juhi chavla is big surprise. Laugh, story, acting.", Jackie શ્રોફ  and Juhi chavla is big surprise Laugh story acting, Jackie   and Juhi chavla is big surprise Laugh story acting,69,60,60,"['', 'jackie', 'and', 'juhi', 'chavla', 'is', 'big', 'surprise', 'laugh', 'story', 'acting']"
1590,EP,This movie was a great example of the generation who leave their parents and think they don't love them.,This movie was a great example of the generation who leave their parents and think they dont love them,This movie was a great example of the generation who leave their parents and think they dont love them,104,102,102,"['this', 'movie', 'was', 'a', 'great', 'example', 'of', 'the', 'generation', 'who', 'leave', 'their', 'parents', 'and', 'think', 'they', 'dont', 'love', 'them']"
1591,EP,Very good movie,Very good movie,Very good movie,15,15,15,"['very', 'good', 'movie']"
1592,EP,but this is realy aowsome. i want this movi in hindi dubbed. all indian can see this.evergreen movie forever.🤗🙂,but this is realy aowsome i want this movi in hindi dubbed all indian can see thisevergreen movie forever🤗🙂,but this is realy aowsome i want this movi in hindi dubbed all indian can see thisevergreen movie forever,111,105,105,"['but', 'this', 'is', 'realy', 'aowsome', 'i', 'want', 'this', 'movi', 'in', 'hindi', 'dubbed', 'all', 'indian', 'can', 'see', 'thisevergreen', 'movie', 'forever']"
1593,EP,"superb,  very good Gujarati movie.",superb  very good Gujarati movie,superb  very good Gujarati movie,34,32,32,"['superb', 'very', 'good', 'gujarati', 'movie']"
1594,EP,Nice movie 👍,Nice movie 👍,Nice movie ,12,11,11,"['nice', 'movie', '']"
1595,EP,Best gujarati movie 😍,Best gujarati movie 😍,Best gujarati movie ,21,20,20,"['best', 'gujarati', 'movie', '']"
1596,EP,Love to watch it. And always like Peatikgandhi. Jeki  shroff is surprise.👍👌👌👌👌👌👌👌💕💕💕💕💕💕💕💕,Love to watch it And always like Peatikgandhi Jeki  shroff is surprise👍👌👌👌👌👌👌👌💕💕💕💕💕💕💕💕,Love to watch it And always like Peatikgandhi Jeki  shroff is surprise,89,70,70,"['love', 'to', 'watch', 'it', 'and', 'always', 'like', 'peatikgandhi', 'jeki', 'shroff', 'is', 'surprise']"
1598,EP,I hv never seen such fantastic Gujarati Movie in my life,I hv never seen such fantastic Gujarati Movie in my life,I hv never seen such fantastic Gujarati Movie in my life,56,56,56,"['i', 'hv', 'never', 'seen', 'such', 'fantastic', 'gujarati', 'movie', 'in', 'my', 'life']"
1600,EP,Best Gujarati movie ever ❤️👌👌👌👌👌,Best Gujarati movie ever ❤️👌👌👌👌👌,Best Gujarati movie ever ,32,25,25,"['best', 'gujarati', 'movie', 'ever', '']"
1601,EP,Mast movie,Mast movie,Mast movie,10,10,10,"['mast', 'movie']"
1602,EP,i cant stop tears from my eyes,i cant stop tears from my eyes,i cant stop tears from my eyes,30,30,30,"['i', 'cant', 'stop', 'tears', 'from', 'my', 'eyes']"
1604,EP,Nice,Nice,Nice,4,4,4,['nice']
1605,EP,"Jaggu dada is best, great movie!",Jaggu dada is best great movie,Jaggu dada is best great movie,32,30,30,"['jaggu', 'dada', 'is', 'best', 'great', 'movie']"
1606,EP,Supb movie umang vyas....😍❤👌🏻👍🏻,Supb movie umang vyas😍❤👌🏻👍🏻,Supb movie umang vyas,31,21,21,"['supb', 'movie', 'umang', 'vyas']"
1607,EP,Very nice movie  and last part is so emotional ..cried too,Very nice movie  and last part is so emotional cried too,Very nice movie  and last part is so emotional cried too,58,56,56,"['very', 'nice', 'movie', 'and', 'last', 'part', 'is', 'so', 'emotional', 'cried', 'too']"
1609,EP,Good to v good,Good to v good,Good to v good,14,14,14,"['good', 'to', 'v', 'good']"
1611,EP,Remake of Marathi movie with Same title ..,Remake of Marathi movie with Same title ,Remake of Marathi movie with Same title ,42,40,40,"['remake', 'of', 'marathi', 'movie', 'with', 'same', 'title', '']"
1612,EP,I wotch also Marathi velntilater but Gujarati also gratis direction and great actore all of you.,I wotch also Marathi velntilater but Gujarati also gratis direction and great actore all of you,I wotch also Marathi velntilater but Gujarati also gratis direction and great actore all of you,96,95,95,"['i', 'wotch', 'also', 'marathi', 'velntilater', 'but', 'gujarati', 'also', 'gratis', 'direction', 'and', 'great', 'actore', 'all', 'of', 'you']"
1616,EP,"😭😭😭😭😢😢😔😔😔😔😊😊😊😊😊 
  I love you.I love you.I love you.","😭😭😭😭😢😢😔😔😔😔😊😊😊😊😊 
  I love youI love youI love you"," 
  I love youI love youI love you",52,34,34,"['', 'i', 'love', 'youi', 'love', 'youi', 'love', 'you']"
1617,EP,Very nice movie,Very nice movie,Very nice movie,15,15,15,"['very', 'nice', 'movie']"
1620,EP,Wonderfull movie,Wonderfull movie,Wonderfull movie,16,16,16,"['wonderfull', 'movie']"
1622,EP,Miss you papa😭😭,Miss you papa😭😭,Miss you papa,15,13,13,"['miss', 'you', 'papa']"
1623,EP,Super movie,Super movie,Super movie,11,11,11,"['super', 'movie']"
1624,EP,Super,Super,Super,5,5,5,['super']
1626,EP,Superb 👌👌👌🙏👏👏👏👏👏👏👏,Superb 👌👌👌🙏👏👏👏👏👏👏👏,Superb ,18,7,7,"['superb', '']"
1627,EP,"Superb heart touching movie... 
 🙏🙏🙏","Superb heart touching movie 
 🙏🙏🙏","Superb heart touching movie 
 ",36,30,30,"['superb', 'heart', 'touching', 'movie', '']"
1628,EP,Beautiful message for childrens.A very top movie.,Beautiful message for childrensA very top movie,Beautiful message for childrensA very top movie,49,47,47,"['beautiful', 'message', 'for', 'childrensa', 'very', 'top', 'movie']"
1629,EP,Okkkkkkk,Okkkkkkk,Okkkkkkk,8,8,8,['okkkkkkk']
1630,EP,Super movie,Super movie,Super movie,11,11,11,"['super', 'movie']"
1632,EP,FIRST LIKE FIRST VIEW AND FIRST COMMENT,FIRST LIKE FIRST VIEW AND FIRST COMMENT,FIRST LIKE FIRST VIEW AND FIRST COMMENT,39,39,39,"['first', 'like', 'first', 'view', 'and', 'first', 'comment']"
1635,EP,Love From Maharastra 😍😍😍😍,Love From Maharastra 😍😍😍😍,Love From Maharastra ,25,21,21,"['love', 'from', 'maharastra', '']"
1641,EP,Malhar thakor is supppar hiro commedy star,Malhar thakor is supppar hiro commedy star,Malhar thakor is supppar hiro commedy star,42,42,42,"['malhar', 'thakor', 'is', 'supppar', 'hiro', 'commedy', 'star']"
1642,EP,Musat nice,Musat nice,Musat nice,10,10,10,"['musat', 'nice']"
1644,EP,nice video,nice video,nice video,10,10,10,"['nice', 'video']"
1648,EP,Upload this full movie plz,Upload this full movie plz,Upload this full movie plz,26,26,26,"['upload', 'this', 'full', 'movie', 'plz']"
1649,EP,Nice,Nice,Nice,4,4,4,['nice']
1650,EP,My favourite movie,My favourite movie,My favourite movie,18,18,18,"['my', 'favourite', 'movie']"
1652,EP,Chello divas comedy film so best,Chello divas comedy film so best,Chello divas comedy film so best,32,32,32,"['chello', 'divas', 'comedy', 'film', 'so', 'best']"
1653,EP,Malhar thakar big fan like,Malhar thakar big fan like,Malhar thakar big fan like,26,26,26,"['malhar', 'thakar', 'big', 'fan', 'like']"
1658,EP,My favorite movie,My favorite movie,My favorite movie,17,17,17,"['my', 'favorite', 'movie']"
1659,EP,Chello divash comede best full movie,Chello divash comede best full movie,Chello divash comede best full movie,36,36,36,"['chello', 'divash', 'comede', 'best', 'full', 'movie']"
1661,EP,Super movie,Super movie,Super movie,11,11,11,"['super', 'movie']"
1663,EP,Ya,Ya,Ya,2,2,2,['ya']
1666,EP,Very funny😂😂😂😂😂😂😂😂🔝🔝🎉🎉🎉 #cool,Very funny😂😂😂😂😂😂😂😂🔝🔝🎉🎉🎉 cool,Very funny cool,29,15,15,"['very', 'funny', 'cool']"
1669,EP,Nice movie,Nice movie,Nice movie,10,10,10,"['nice', 'movie']"
1671,EP,Malhar thakar good comedy,Malhar thakar good comedy,Malhar thakar good comedy,25,25,25,"['malhar', 'thakar', 'good', 'comedy']"
1673,EP,Cello diveas full move,Cello diveas full move,Cello diveas full move,22,22,22,"['cello', 'diveas', 'full', 'move']"
1674,EP,Challo divas full movie upload,Challo divas full movie upload,Challo divas full movie upload,30,30,30,"['challo', 'divas', 'full', 'movie', 'upload']"
1675,EP,Please bro upload full movie,Please bro upload full movie,Please bro upload full movie,28,28,28,"['please', 'bro', 'upload', 'full', 'movie']"
1676,EP,"Malhar thakkar all rounder comedy, romantic and serious 👍👍👍",Malhar thakkar all rounder comedy romantic and serious 👍👍👍,Malhar thakkar all rounder comedy romantic and serious ,59,55,55,"['malhar', 'thakkar', 'all', 'rounder', 'comedy', 'romantic', 'and', 'serious', '']"
1678,EP,Superb movie,Superb movie,Superb movie,12,12,12,"['superb', 'movie']"
1681,EP,Plz ful movie,Plz ful movie,Plz ful movie,13,13,13,"['plz', 'ful', 'movie']"
1683,EP,Good movie,Good movie,Good movie,10,10,10,"['good', 'movie']"
1684,EP,Very funny 😂😂😂😂😂😂😂,Very funny 😂😂😂😂😂😂😂,Very funny ,18,11,11,"['very', 'funny', '']"
1689,EP,Last view and last Commenth. $ Manish,Last view and last Commenth  Manish,Last view and last Commenth  Manish,37,35,35,"['last', 'view', 'and', 'last', 'commenth', 'manish']"
1690,EP,Nice,Nice,Nice,4,4,4,['nice']
1693,EP,V͓̽e͓̽r͓̽y͓̽ n͓̽i͓̽c͓̽e͓̽,V͓̽e͓̽r͓̽y͓̽ n͓̽i͓̽c͓̽e͓̽,Very nice,25,9,9,"['very', 'nice']"
1694,EP,Why did you delete the whole movie,Why did you delete the whole movie,Why did you delete the whole movie,34,34,34,"['why', 'did', 'you', 'delete', 'the', 'whole', 'movie']"
1701,EP,Nice,Nice,Nice,4,4,4,['nice']
1705,EP,Very nice film,Very nice film,Very nice film,14,14,14,"['very', 'nice', 'film']"
1707,EP,Nice to you,Nice to you,Nice to you,11,11,11,"['nice', 'to', 'you']"
1709,EP,Hi,Hi,Hi,2,2,2,['hi']
1715,EP,Supper,Supper,Supper,6,6,6,['supper']
1716,EP,Hii,Hii,Hii,3,3,3,['hii']
1719,EP,Good,Good,Good,4,4,4,['good']
1721,EP,Super,Super,Super,5,5,5,['super']
1722,EP,Super hit movie,Super hit movie,Super hit movie,15,15,15,"['super', 'hit', 'movie']"
1724,EP,Hii,Hii,Hii,3,3,3,['hii']
1729,EP,Good,Good,Good,4,4,4,['good']
1730,EP,Super cute,Super cute,Super cute,10,10,10,"['super', 'cute']"
1731,EP,Super 👌🌷👍👌,Super 👌🌷👍👌,Super ,10,6,6,"['super', '']"
1732,EP,Good,Good,Good,4,4,4,['good']
1735,EP,Movie super,Movie super,Movie super,11,11,11,"['movie', 'super']"
1736,EP,Nice,Nice,Nice,4,4,4,['nice']
1737,EP,Super hit,Super hit,Super hit,9,9,9,"['super', 'hit']"
1738,EP,Super hit movie ,Super hit movie ,Super hit movie ,16,16,16,"['super', 'hit', 'movie', '']"
1739,EP,Vikram thakor super,Vikram thakor super,Vikram thakor super,19,19,19,"['vikram', 'thakor', 'super']"
1740,EP,Vikram thakor super super,Vikram thakor super super,Vikram thakor super super,25,25,25,"['vikram', 'thakor', 'super', 'super']"
1743,EP,Super filam,Super filam,Super filam,11,11,11,"['super', 'filam']"
1744,EP,Very nice you,Very nice you,Very nice you,13,13,13,"['very', 'nice', 'you']"
1748,EP,Monika is Kdk,Monika is Kdk,Monika is Kdk,13,13,13,"['monika', 'is', 'kdk']"
1750,EP,Good luck,Good luck,Good luck,9,9,9,"['good', 'luck']"
1753,EP,Super,Super,Super,5,5,5,['super']
1757,EP,1 0 millions view plus,1 0 millions view plus,1 0 millions view plus,22,22,22,"['1', '0', 'millions', 'view', 'plus']"
1758,EP,Hii,Hii,Hii,3,3,3,['hii']
1761,EP,Very good thakor,Very good thakor,Very good thakor,16,16,16,"['very', 'good', 'thakor']"
1765,EP,nice bro,nice bro,nice bro,8,8,8,"['nice', 'bro']"
1766,EP,Good King vikram,Good King vikram,Good King vikram,16,16,16,"['good', 'king', 'vikram']"
1770,EP,super,super,super,5,5,5,['super']
1775,EP,Super,Super,Super,5,5,5,['super']
1776,EP,Super hit tiger,Super hit tiger,Super hit tiger,15,15,15,"['super', 'hit', 'tiger']"
1777,EP,Super kinggg,Super kinggg,Super kinggg,12,12,12,"['super', 'kinggg']"
1778,EP,Supar,Supar,Supar,5,5,5,['supar']
1779,EP,Jordar,Jordar,Jordar,6,6,6,['jordar']
1780,EP,10millon view plus,10millon view plus,10millon view plus,18,18,18,"['10millon', 'view', 'plus']"
1786,EP,Video,Video,Video,5,5,5,['video']
1789,EP,Nice,Nice,Nice,4,4,4,['nice']
1792,EP,super bhai,super bhai,super bhai,10,10,10,"['super', 'bhai']"
1797,EP,Vikarm bhai is King,Vikarm bhai is King,Vikarm bhai is King,19,19,19,"['vikarm', 'bhai', 'is', 'king']"
1799,EP,10 million views Plus,10 million views Plus,10 million views Plus,21,21,21,"['10', 'million', 'views', 'plus']"
1800,EP,hello Raju picture,hello Raju picture,hello Raju picture,18,18,18,"['hello', 'raju', 'picture']"
1806,EP,super,super,super,5,5,5,['super']
1807,EP,Super songs bhai,Super songs bhai,Super songs bhai,16,16,16,"['super', 'songs', 'bhai']"
